label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
388;animal-print coat;animal-print coat;Leopardenprintmantel;abrigo de leopardo;abrigo de leopardo;manteau motif animalier;manteau motif léopard;cappotto maculato;gevlekte jas;仿皮草大衣;仿皮草大衣;フェイクアニマルコート;인조 털 코트;пятнистое пальто
392;retro coat;retro coat;Vintage-Mantel;abrigo añejo;abrigo vintage;manteau vintage;manteau vintage;cappotto rétro;retrojas;复古大衣;復古大衣;レトロなコート;복고풍 코트;ретро-пальто
400;hula top;hula top;Hula-Top;top isla tropical;top isla tropical;haut de danse hula;haut de danse hula;top hula;topje met bloemenkrans;草裙舞上衣;草裙舞上衣;フラダンスなトップス;훌라 댄스 상의;гавайский топ
402;groovy tunic;groovy tunic;Hippie-Tunika;chaleco paz y amor;chaleco paz y amor;tunique hippie;tunique hippie;tunica hippy;groovy tuniek;嬉皮风上装;嘻皮風衣服;ヒッピーなふく;히피 옷;экстравагантная туника
410;career jacket;career jacket;Business-Blazer;americana de oficina;chamarra de oficina;veste professionnelle;veste professionnelle;giacca da ufficio;zakelijk jasje;职业西装外套;西裝外套;キャリアなジャケット;정장 재킷;офисный пиджак
414;Chimayo vest;Chimayo vest;Chimayo-Weste;chaleco Chimayó;chaleco Chimayó;veston Chimayo;veston Chimayo;gilet Chimayo;Chimayo-gilet;奇马约背心;奇馬約圖騰背心;チマヨベスト;치마요 베스트;абстрактный свитер
423;kurta;kurta;Kurta;kurta;kurta;kurta;kurta;kurta;kurta;印度传统长版上衣;印度傳統長版上衣;クルタ;쿠르타;курта
425;pullover jacket;pullover jacket;Schlupfjacke;sudadera semiabierta;sudadera semiabierta;veste pull;veste pull;giacca di maglia;pulloverjas;防风外套;防風上衣;プルオーバーアウター;풀오버 아우터;куртка-пуловер
428;tweed vest;tweed vest;Tweedweste;chaleco de tweed;chaleco de tweed;veston en tweed;veston en tweed;gilet di tweed;tweedgilet;粗花呢背心;斜紋軟呢背心;ツイードベスト;트위드 조끼;твидовый жилет
434;checkered muffler;checkered muffler;Pullover-Schal-Kombi;jersey con bufanda;suéter con bufanda;pull avec écharpe écossaise;gilet et écharpe écossaise;maglione con sciarpa;trui met geruite sjaal;配格纹围巾毛衣;格紋圍巾配毛衣;チェックマフラーつきセーター;체크 목도리와 스웨터;свитер с шарфом в клетку
438;hip-wrap shirt;hip-wrap shirt;Grunge-Outfit;camiseta con camisa atada;camiseta con camisa atada;chemise sur les hanches;t-⁠shirt jupe portefeuille;camicia legata in vita;shirt met omgeknoopt hemd;绑腰衬衫;綁腰襯衫;こしまきシャツ;허리에 두른 셔츠;футболка вокруг пояса
440;sparkly embroidered tank;sparkly embroidered tank;Lamé-Top;top labio de lentejuelas;top labios de lentejuelas;débardeur brodé sequins;camisole brodée sequins;canotta con lustrini;geborduurd glitterhemdje;亮片刺绣无袖上衣;亮片刺繡無袖上衣;ラメししゅうノースリーブ;반짝이 자수 민소매 원피스;топ с блестящим мотивом
443;pleather trench coat;pleather trench coat;Kunstleder-Trenchcoat;abrigo de polipiel;abrigo de cuero sintético;trench-coat en similicuir;trench-coat en similicuir;trench in ecopelle;kunstleren trenchcoat;皮风衣;皮風衣;レザートレンチ;가죽 트렌치코트;тренчкот из кожзама
444;reindeer sweater;reindeer sweater;Rentierpulli;cárdigan renos;cárdigan renos;pull tricoté rennes;gilet tricoté rennes;maglione con renne;rendiertrui;驯鹿毛衣;馴鹿毛衣;トナカイセーター;순록 스웨터;кофта с оленями
445;front-tie button-down shirt;front-tie button-down shirt;Knotenhemd;camisa anudada;camisa anudada;chemise nouée devant;chemise nouée devant;camicia legata davanti;geknoopt shirt;前绑结衬衫;前綁結襯衫;まえむすびＹシャツ;매듭 와이셔츠;легкая рубашка с бантом
447;top coat;top coat;Übergangsmantel;abrigo ligero;abrigo ligero;surveste;surveste;cappotto classico;overjas;立式折领大衣;立領大衣;ステンカラーコート;스텐 칼라 코트;пальто
448;retro sweater;retro sweater;Design-Pulli;jersey pop;suéter pop;pull art déco;chandail rétro;maglione variopinto;trui met print;品位高雅毛衣;品味高尚毛衣;ハイセンスなセーター;하이센스 스웨터;модный свитер
449;cowboy shirt;cowboy shirt;Cowboyshirt;camisa del Oeste;camisa del Oeste;chemise de cow-boy;chemise de cowboy;camicia western;cowboyshirt;西部牛仔衬衫;西部牛仔襯衫;カウボーイシャツ;카우보이 셔츠;ковбойская рубашка
451;sweetheart tank and shirt;sweetheart tank and shirt;Trägertop-Pulli-Kombi;jersey con top tartán;suéter con top escocés;haut col en cœur;haut col en cœur;maglioncino con top tartan;shirt met hemdje;格纹细肩带背心;馬甲細肩帶背心;ビスチェキャミ;뷔스티에;камисоль с лонгсливом
461;rainbow sweater;rainbow sweater;Regenbogenpulli;jersey arcoíris;suéter arcoíris;pull arc-en-ciel;gilet arc-en-ciel;maglione arcobaleno;regenboogtrui;彩虹针织衫;彩虹針織衫;レインボーなニット;무지개 니트;разноцветный свитер
464;boa blouson;boa blouson;Fleeceblouson;sudadera mullida;sudadera mullida;blouson en polaire;blouson en flanelle;giubbino boa;zacht vest;绒毛外套;絨毛外套;ボアブルゾン;보아 하트 집업;пушистый блузон
465;sleeveless tunic;sleeveless tunic;Einfarbentunika;túnica sin mangas;túnica sin mangas;tunique sans manches;tunique sans manches;tunica senza maniche;mouwloze tuniek;长版衬衫;長版襯衫;チュニックシャツ;튜닉 셔츠;туника-безрукавка
467;coatigan;coatigan;Strickmantel;cárdigan largo;cárdigan largo;manteau cardigan;manteau cardigan;giaccone di maglia;vestjas;长版针织罩衫;長版針織罩衫;コーディガン;코트 가디건;пальто-кардиган
471;patchwork coat;patchwork coat;Patchwork-Mantel;abrigo recortes;abrigo retazos;manteau patchwork;manteau patchwork;cappotto patchwork;patchworkjas;拼布大衣;拼布大衣;パッチワークコート;패치워크 코트;лоскутное пальто
476;earbuds combo;earbuds combo;Pulli mit Kopfhörern;jersey con auriculares;suéter con auriculares;pull avec écouteurs;gilet avec écouteurs;maglione con auricolari;oortelefoonshirt;连耳机上衣;耳機穿搭;イヤフォンコーデ;이어폰과 티셔츠;джемпер с наушниками
479;colorful striped sweater;colorful striped sweater;Buntringelpulli;jersey rayas de colores;suéter rayas de colores;pull à bandes colorées;gilet à bandes colorées;maglione a righe colorate;kleurrijke gestreepte trui;多色粗横纹针织衫;多色粗橫紋針織衫;マルチボーダーニット;줄무늬 니트;свитер в цветную полоску
481;madras plaid shirt;madras plaid shirt;Madras-Karohemd;camisa tartán de madrás;camisa escocesa de madrás;chemisette madras;chemisette madras;camicia madras;madrasshirt;马德拉斯格纹衬衫;馬德拉斯格紋襯衫;マドラスチェックシャツ;마드라스 체크 셔츠;легкая рубашка в клетку
493;poncho-style sweater;poncho-style sweater;Ponchopulli;poncho de punto;poncho tejido;pull style poncho;gilet style poncho;maglione a poncho;ponchotrui;斗篷造型针织衫;斗篷造型針織衫;ポンチョふうニット;판초풍 니트;свитер-пончо
495;tunic tank;tunic tank;Langtop;top largo;top largo;débardeur tunique;camisole tunique;tunica a canottiera;tanktoptuniek;长版坦克背心;長版坦克背心;タンクトップチュニック;탱크톱 튜닉;туника-топ
501;ribbon-straps tank;ribbon-straps tank;Schleifchenträgertop;top lunares y lacitos;top a lunares y lacitos;débardeur à bretelles ruban;camisole à bretelles ruban;toppino con fiocchi;gestippeld hemdje;蝴蝶结细肩带背心;蝴蝶結細肩帶背心;リボンショルダーキャミ;리본 오프숄더 캐미솔;топ на бретелях
506;printed fleece sweater;printed fleece sweater;Musterfleecepulli;jersey de lana estampado;suéter de lana estampado;pull en polaire à motifs;gilet en polaire à motifs;felpa di pile con stampa;fleecetrui met patroon;图纹刷毛上衣;圖紋刷毛上衣;がらものフリース;패턴 플리스;свитер из флиса с узором
507;detective's coat;detective's coat;Detektivmantel;traje de detective;traje de detective;tenue de détective;tenue de détective;giacca da detective;detectivejas;侦探服;名偵探衣服;めいたんていのふく;명탐정 옷;пальто детектива
513;baggy shirt;baggy shirt;Schlabbershirt;jersey holgado;suéter holgado;pull déformé;gilet déformé;maglia larga;oversized shirt;皱衬衫;皺襯衫;ヨレヨレなシャツ;헐렁한 셔츠;свободный лонгслив
516;open-collar shirt;open-collar shirt;Reverskragenhemd;camisa de cuello abierto;camisa de cuello abierto;chemise à revers cranté;chemise à revers cranté;camicia con colletto aperto;shirt met open kraag;翻领衬衫;開襟襯衫;かいきんシャツ;오픈 칼라 셔츠;рубашка с лацканами
518;meme shirt;meme shirt;Meme-Shirt;camiseta gato sideral;camiseta gato sideral;t-⁠shirt chat yeux laser;t-⁠shirt mème;maglietta meme;meme-T-⁠shirt;迷幻猫咪上衣;迷幻貓咪衣服;ミームなふく;밈 옷;футболка с мемом
524;quilted jacket;quilted jacket;Steppjacke;chaquetón acolchado;chamarra acolchonada;veste matelassée;manteau matelassé;giacca trapuntata;open gewatteerde jas;菱格缝线外套;菱格縫線外套;キルティングジャケット;퀼트 재킷;стеганая куртка
531;down ski jacket;down ski jacket;Thermoskijacke;chaquetón de esquí;abrigo de esquí;doudoune de ski;doudoune de ski;piumino da sci;gewatteerd ski-jack;滑雪羽绒外套;滑雪羽絨外套;スキーダウンジャケット;스키 다운 재킷;пуховая лыжная куртка
544;worker's jacket;worker's jacket;Arbeitsjacke;chaqueta de trabajo;chamarra de trabajo;veste d'usine;manteau d'usine;giacca da operaio;arbeidersjasje;工作服;工作服;さぎょうふく;작업복;куртка рабочего
545;pom-pom sweater;pom-pom sweater;Puschel-Pulli;jersey de pompones;suéter de pompones;pull à pompons;gilet à pompons;maglione con pon-pon;pompontrui;毛球毛衣;毛球毛衣;ポンポンセーター;폼폼 스웨터;свитер с помпонами
547;humble sweater;humble sweater;Strickweste;rebeca modesta;suéter modesto;gilet sobre;gilet sobre;felpa modesta;sobere trui;朴素针织衫;樸素針織衫;つつましいニット;수수한 니트;скромный свитер
548;anorak jacket;anorak jacket;Anorak;anorak;anorak;anorak;anorak;anorak;anorak;派克大衣;派克大衣;アノラック;아노락;анорак
549;multipurpose vest;multipurpose vest;Multifunktionsweste;chaleco multiusos;chaleco multiusos;gilet multi-poches;débardeur multi-poches;gilet multifunzione;praktisch gilet;多功能背心;多功能背心;たきのうベスト;작업용 조끼;жилет с карманами
576;snowflake sweater;snowflake sweater;Schneeflockenpulli;jersey copo de nieve;suéter copo de nieve;pull flocon;gilet flocon;maglione fiocco di neve;sneeuwvloktrui;大片雪花毛衣;雪花毛衣;けっしょうのセーター;눈의 결정 스웨터;свитер со снежинкой
577;thread-worn sweater;thread-worn sweater;Löcherpulli;jersey deshilachado;suéter deshilachado;pull usé à la corde;gilet usé à la corde;maglione rovinato;versleten trui;破洞针织衫;破洞針織衫;ダメージニット;찢어진 니트;потрепанный джемпер
581;samurai shirt;samurai shirt;Samurairüstung;coraza de samurái;coraza samurái;cuirasse de samouraï;armure de samouraï;armatura da samurai;samoeraituniek;盔甲;盔甲;かっちゅう;일본 무사 갑옷;доспехи самурая
583;sleeved apron;sleeved apron;Schutzstulpenschürze;delantal con protectores;delantal con protectores;tablier avec manches;tablier avec manches;grembiule con maniche;spatmouwenschort;连袖套围裙;圍裙連袖套;うでカバーつきエプロン;팔토시와 앞치마;фартук с рукавами
585;thief's costume;thief's costume;Räuberkostüm;disfraz de maleante;disfraz de maleante;costume de cambrioleur;costume de cambrioleur;costume da ladro;bandietenkostuum;怪盗服;怪盜服;かいとうのふく;괴도 옷;костюм вора
616;energetic sweater;energetic sweater;Energie-Pulli;jersey jovial;suéter jovial;pull décontracté;gilet décontracté;felpa vivace;energieke trui;活力毛衣;活力毛衣;すこやかなセーター;발랄한 스웨터;джемпер для энергичных
652;acid-washed jacket;acid-washed jacket;Bleichjeansjacke;chaqueta desteñida;chamarra desteñida;veste délavée;manteau délavé;giacca sbiadita;gebleekt spijkerjack;刷白牛仔外套;刷白牛仔外套;ケミカルデニムジャケット;물빠진 데님 재킷;куртка-варенка
653;music-fest shirt;music-fest shirt;Festivalshirt;camiseta festival de música;camiseta festival de música;t-⁠shirt festival de musique;t-⁠shirt festival de musique;maglia musicale;festivalshirt;音乐节上装;音樂節衣服;ミュージックフェスなふく;뮤직 페스티벌 옷;фестивальный лонгслив
654;traditional straw coat;traditional straw coat;Strohmantel;abrigo de paja;abrigo de paja;manteau en paille;manteau en paille;giacca di paglia tradizionale;traditionele strojas;蓑衣;蓑衣;みの;도롱이;соломенная накидка
655;old-school jacket;old-school jacket;Rapperjacke;chaqueta urbana;chamarra urbana;blouson rappeur;blouson rappeur;giacca hip hop;respect-jack;嘻哈风上装;嘻哈風衣服;レペゼンなふく;힙합 스타일 재킷;куртка с цепью
673;dance-team jacket;dance-team jacket;Tänzerjacke;sudadera compañía de baile;sudadera compañía de baile;veste d'équipe de danse;manteau d'équipe de danse;felpa danza;streetdance-jasje;舞蹈运动服;跳舞運動服;ダンスジャージ;댄스 트레이닝복;куртка для подтанцовки
694;puffy-sleeve blouse;puffy-sleeve blouse;Puffärmelbluse;blusa manga abullonada;blusa manga abullonada;chemisier à manches ballon;blouse à manches ballons;camicia maniche a sbuffo;pofmouwenblouse;蓬蓬袖罩衫;蓬蓬袖罩衫;フリルパフブラウス;퍼프 소매 블라우스;блузка с «фонариками»
700;holiday sweater;holiday sweater;Festtagspulli;jersey árbol festivo;suéter árbol festivo;pull sapin festif;gilet sapin festif;maglia festiva;feestboomtrui;圣诞毛衣;聖誕毛衣;クリスマスセーター;크리스마스 스웨터;праздничный свитер
743;vest with binoculars;vest with binoculars;Weste mit Fernglas;chaleco con prismáticos;chaleco con binoculares;chemise avec jumelles;chemise avec jumelles;gilet con binocolo;koekeloeroverhemd;连望远镜背心;背心連望遠鏡;そうがんきょうつきベスト;쌍안경과 조끼;жилет с биноклем
745;shirt with camera;shirt with camera;Hemd mit Kamera;camisa con cámara;camisa con cámara;chemise appareil photo;chemise appareil photo;camicia con fotocamera;overhemd met fototoestel;连照相机衬衫;襯衫連照相機;カメラつきワイシャツ;카메라와 와이셔츠;рубашка с фотоаппаратом
746;embroidered tank;embroidered tank;Spitzenträgertop;top bordado;top bordado;débardeur brodé;débardeur brodé;canotta ricamata;geborduurd hemdje;刺绣细肩带背心;刺繡細肩帶背心;ししゅうのキャミソール;자수 캐미솔;топ с вышивкой
807;sailor-style shirt;sailor-style shirt;Matrosenhemd;jersey marinero;suéter marinero;chemise à col marin;chemise à col marin;camicia da marinaio;matrozentrui;水手衬衫;水手襯衫;セーラーシャツ;세일러 셔츠;фланелевка
813;fischerhemd;fischerhemd;Fischerhemd;camisa fischerhemd;camisa fischerhemd;fischerhemd;fischerhemd;camicia fischerhemd;visserskiel;西欧渔夫衬衫;漁夫襯衫;フィッシャーヘムト;어부 셔츠;рубашка рыбака
823;flashy cardigan;flashy cardigan;Imponierjacke;rebeca llamativa;cárdigan llamativo;gilet bariolé;gilet bariolé;cardigan multicolore;knallend vest;鲜艳针织罩衫;鮮艷針織罩衫;ハデなカーディガン;화려한 가디건;яркий кардиган
866;sleeveless parka;sleeveless parka;Kapuzenweste;sudadera sin mangas;sudadera sin mangas;parka sans manches;parka sans manches;felpa senza maniche;mouwloze jas;无袖连帽上衣;無袖連帽上衣;ノースリーブパーカー;민소매 파카;парка-безрукавка
901;staff uniform;staff uniform;Mitarbeitershirt;camiseta de personal;camiseta de personal;t-⁠shirt STAFF;t-⁠shirt STAFF;uniforme da staff;personeels-T-⁠shirt;工作人员制服;工作人員衣服;スタッフのふく;스태프 옷;футболка для персонала
903;oilskin coat;oilskin coat;Öljacke;impermeable de trabajo;impermeable de trabajo;manteau huilé;manteau huilé;giacca cerata;oliejas;油布外套;油布外套;オイルスキンのジャケット;방수 재킷;плащ-дождевик
909;guide shirt;guide shirt;Armbindenhemd;camisa con brazalete;camisa con brazalete;chemise de guide;chemise de guide;camicia da guida;gidsoverhemd;服务人员制服;服務人員衣服;あんないがかりのふく;안내원 옷;рубашка экскурсовода
911;bulldog jacket;bulldog jacket;Bulldoggenjacke;cazadora bulldog;chamarra bulldog;blouson bulldog;blouson bulldog;giacca bulldog;bulldogjasje;斗牛犬运动服;鬥牛犬運動服;ブルドッグジャージ;불독 프린트 재킷;куртка «Бульдог»
916;doublet;doublet;Kiltjackett;chaqueta de gala para kilt;saco de gala para kilt;veste avec veston;manteau avec veston;giacca da kilt;Schots jasje;苏格兰道布莱特外套;蘇格蘭道布萊特外套;ダブレット;더블릿;пиджак с жилетом
939;gingham picnic shirt;gingham picnic shirt;Karohemd;camisa vichy;camisa vichy;chemise vichy;chemise vichy;camicia a quadri;picknickshirt;嘉顿格纹衬衫;嘉頓格紋襯衫;ギンガムチェックのシャツ;깅엄 체크 셔츠;клетчатая рубашка
948;sports tank;sports tank;Leichtathletiktrikot;top carrera;top carrera;maillot d'athlétisme;maillot d'athlétisme;pettorina;sporttanktop;号码背心;號碼衣;ビブス;연습복;стартовая майка
