label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
805;baby-chick costume;baby-chick costume;Kükenkostüm;disfraz de pollito;disfraz de pollito;costume de poussin;costume de poussin;costume da pulcino;kuikenpak;小鸡装;小雞服;ひよこなふく;병아리 의상;костюм птенчика
806;rumba dress;rumba dress;Rumbakleid;vestido de rumba;vestido de rumba;robe de rumba;robe de rumba;vestito da rumba;rumbajurk;伦巴舞裙;倫巴洋裝;ルンバなドレス;룸바 드레스;платье для румбы
810;suit with stand-up collar;suit with stand-up collar;Stehkragenanzug;traje de cuello mao;traje de cuello mao;costume col mandarin;costume col mandarin;abito con collo alto;pak met opstaande kraag;中山装;中山裝;つめえりスーツ;스탠딩 칼라 정장;костюм со стойкой
872;dreamy dress;dreamy dress;Fantasiekleid;vestido fantasía;vestido fantasía;robe joli rêve;robe joli rêve;vestito sognante;dromerige jurk;梦幻可爱洋装;夢幻可愛洋裝;ゆめかわなドレス;아기자기한 드레스;миленькое платье
873;flashy kimono;flashy kimono;Prunkkimono;kimono vistoso;kimono vistoso;kimono somptueux;kimono somptueux;kimono appariscente;opvallende kimono;华丽和服;華麗和服;ゴージャスなきもの;투톤 꽃무늬 기모노;яркое кимоно
874;noble dress;noble dress;Adelskleid;vestido nobiliario;vestido nobiliario;robe d'apparat;robe d'apparat;vestito nobile;aristocratenjurk;贵族洋装;貴族洋裝;きぞくのドレス;귀족 드레스;дворянское платье
875;stellar jumpsuit;stellar jumpsuit;Disko-Outfit;mono psicodélico;overol psicodélico;combinaison psychédélique;combinaison psychédélique;tuta stellare;psychedelische jumpsuit;迷幻连身裤;迷幻連身工作服;サイケなつなぎ;사이키델릭 점프 수트;дискотечный наряд
877;old commoner's kimono;old commoner's kimono;Schlichtkimono;kimono sencillo antiguo;kimono sencillo antiguo;kimono ordinaire ancien;kimono ordinaire ancien;kimono umile;ouderwetse gewone kimono;邻家女孩和服;鄰家女孩和服;まちむすめのきもの;체크무늬 기모노;обычное кимоно
889;tango dress;tango dress;Tangokleid;vestido de tango;vestido de tango;robe de tango;robe de tango;vestito da tango;tangojurk;探戈舞裙;探戈洋裝;タンゴなドレス;탱고 드레스;платье для танго
891;flapper dress;flapper dress;Flapper-Kleid;vestido años 20;vestido años 20;robe de garçonne;robe de garçonne;vestito anni '20;jaren 2⁠0-⁠jurk;新潮女郎洋装;復古亮片洋裝;フラッパードレス;플래퍼 드레스;платье-чарльстон
892;baji jeogori;baji jeogori;Baji Jeogori;traje coreano;traje coreano;baji jeogori;baji jeogori;vestito coreano maschile;baji jeogori;韩服裤;韓服褲;パジチョゴリ;두루마기 한복;паджи и чогори
893;morning-glory yukata;morning-glory yukata;Prunkwinden-Yukata;yukata campanillas;yukata campanillas;yukata belles-de-jour;yukata belles-de-jour;yukata con campanule;yukata met dagbloemprint;牵牛花浴衣;牽牛花浴衣;あさがおのゆかた;나팔꽃 여름 기모노;юката с цветами ипомеи
895;steampunk costume;steampunk costume;Steampunk-Outfit;traje steampunk;traje steampunk;costume steampunk;costume steampunk;costume steampunk;steampunkkostuum;蒸汽朋克装;蒸汽龐克服;スチームパンクなふく;스팀펑크 옷;костюм «Стимпанк»
897;farmer overalls;farmer overalls;Farmer-Outfit;peto de granja;overol de granja;salopette de ferme;salopette de ferme;completo da agricoltore;tuinbroek met overhemd;农场背带裤装;農場吊帶褲;ファームなオーバーオール;농장 작업복;комбинезон фермера
898;ice-hockey uniform;ice-hockey uniform;Eishockey-Outfit;uniforme de hockey;uniforme de hockey;uniforme hockey sur glace;uniforme de hockey;tuta da hockey su ghiaccio;ijshockeytenue;冰球制服;冰球制服;アイスホッケーのユニフォーム;아이스하키 유니폼;форма хоккеиста
913;simple visiting kimono;simple visiting kimono;Besuchskimono;kimono de visita sencillo;kimono de visita sencillo;kimono de visite;kimono de visite;kimono semplice;eenvoudige visitekimono;素色访问和服;素色社交和服;むじのほうもんぎ;나들이 기모노;визитное кимоно
914;butterfly visiting kimono;butterfly visiting kimono;Schmetterlingskimono;kimono de visita mariposas;kimono de visita mariposas;kimono imprimé papillons;kimono imprimé papillons;kimono con farfalle;visitekimono met vlinders;蝴蝶图案访问和服;蝴蝶結社交和服;ちょうがらのほうもんぎ;나비무늬 나들이 기모노;кимоно с бабочками
915;kabuki-actor yukata;kabuki-actor yukata;Kabuki-Yukata;yukata para teatro kabuki;yukata para teatro kabuki;yukata de kabuki;yukata de kabuki;yukata da teatro;acteurskimono;歌舞伎浴衣;歌舞伎浴衣;かぶきなゆかた;가부키 의상;юката актера Кабуки
943;egg-sushi costume;egg-sushi costume;Tamago-Sushi-Kostüm;disfraz sushi de tortilla;disfraz sushi de huevo;costume de sushi à l'œuf;costume de sushi à l'œuf;costume da sushi all'uovo;eiersushipak;甜蛋寿司装;蛋壽司裝;たまごずし;계란 초밥 의상;костюм «Суши с яйцом»
944;tuna-sushi costume;tuna-sushi costume;Maguro-Sushi-Kostüm;disfraz sushi de atún;disfraz sushi de atún;costume de sushi au thon;costume de sushi au thon;costume da sushi al tonno;tonijnsushipak;鲔鱼寿司装;鮪魚壽司裝;まぐろずし;참치 초밥 의상;костюм «Суши с тунцом»
945;gizzard-shad-sushi costume;gizzard-shad-sushi costume;Kohada-Sushi-Kostüm;disfraz sushi de sábalo;disfraz sushi de sábalo;costume de sushi au hareng;costume de sushi au hareng;costume da sushi all'aringa;haringsushipak;海鲫寿司装;海鯽壽司裝;こはだずし;전어 초밥 의상;костюм «Суши с угрем»
